id_siniestro,score_riesgo,nivel_riesgo,recomendacion,explicacion_score,score_reglas,score_documental,score_nlp,score_modelo,modelo_fallback,rule_points,rule_alerts,rule_critical_flags,rule_severity_max,rule_n_rules_fired,rule_n_critical
SIN-0339,35.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 35/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 2 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",50.0,0.0,36.0,50.0,True,30,R001|R008|R011|R023,R001|R011,CRÍTICO,4,2
SIN-0340,13.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 14/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,38.0,13.3,True,8,R008,,ALTO,1,0
SIN-0341,16.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,58.0,13.3,True,8,R008,,ALTO,1,0
SIN-0342,17.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,35.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0343,17.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,62.0,13.3,True,8,R008,,ALTO,1,0
SIN-0344,56.9,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 57/100 (Nivel MEDIO). Motor de reglas: 7 regla(s) activada(s), 1 crítica(s). Señales documentales PDF: score 15/100. Narrativa con similitud 81% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",68.3,15.0,81.0,68.3,True,41,R001|R005|R008|R009|R015|R018|R023,R001,CRÍTICO,7,1
SIN-0345,10.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,19.0,13.3,True,8,R008,,ALTO,1,0
SIN-0346,50.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 50/100 (Nivel MEDIO). Motor de reglas: 7 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",70.0,0.0,53.0,70.0,True,42,R002|R005|R008|R009|R011|R016|R023,R011,CRÍTICO,7,1
SIN-0347,33.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 33/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 83% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",35.0,0.0,83.0,35.0,True,21,R005|R008|R015|R023,,ALTO,4,0
SIN-0348,58.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 58/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 3 crítica(s). Narrativa con similitud 94% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",73.3,0.0,94.0,73.3,True,44,R001|R008|R009|R011|R014|R023,R001|R011|R014,CRÍTICO,6,3
SIN-0349,34.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 35/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 84% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,84.0,36.7,True,22,R002|R011|R015|R023,R011,CRÍTICO,4,1
SIN-0350,10.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,14.0,13.3,True,8,R008,,ALTO,1,0
SIN-0351,12.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,30.0,13.3,True,8,R008,,ALTO,1,0
SIN-0352,15.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 15/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,7.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0353,48.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 48/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 96% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",56.7,0.0,96.0,56.7,True,34,R001|R008|R009|R014|R023,R001|R014,CRÍTICO,5,2
SIN-0354,11.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,23.0,13.3,True,8,R008,,ALTO,1,0
SIN-0355,23.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,60.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0356,11.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,21.0,13.3,True,8,R008,,ALTO,1,0
SIN-0357,11.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,24.0,13.3,True,8,R008,,ALTO,1,0
SIN-0358,37.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 37/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 2 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",50.0,0.0,48.0,50.0,True,30,R001|R008|R011|R023,R001|R011,CRÍTICO,4,2
SIN-0359,10.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,18.0,13.3,True,8,R008,,ALTO,1,0
SIN-0360,1.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 1/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,9.0,0.0,True,0,,,NINGUNA,0,0
SIN-0361,20.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,56.0,20.0,True,12,R008|R023,,ALTO,2,0
SIN-0362,43.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 43/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 96% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",48.3,0.0,96.0,48.3,True,29,R002|R005|R008|R014|R023,R014,CRÍTICO,5,1
SIN-0363,16.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,56.0,13.3,True,8,R008,,ALTO,1,0
SIN-0364,23.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,39.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0365,45.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 45/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",61.7,0.0,54.0,61.7,True,37,R002|R005|R008|R009|R011|R023,R011,CRÍTICO,6,1
SIN-0366,21.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 21/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,36.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0367,21.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 22/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,24.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0368,15.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,11.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0369,16.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,19.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0370,47.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 47/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 89% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",56.7,0.0,89.0,56.7,True,34,R001|R008|R009|R014|R023,R001|R014,CRÍTICO,5,2
SIN-0371,14.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 14/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,15.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0372,31.3,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 31/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",38.3,0.0,55.0,38.3,True,23,R005|R008|R009|R023,,ALTO,4,0
SIN-0373,12.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,27.0,13.3,True,8,R008,,ALTO,1,0
SIN-0374,54.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 54/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 93% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",66.7,0.0,93.0,66.7,True,40,R002|R008|R009|R011|R014|R023,R011|R014,CRÍTICO,6,2
SIN-0375,10.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,16.0,13.3,True,8,R008,,ALTO,1,0
SIN-0376,20.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 21/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,18.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0377,34.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 34/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",45.0,0.0,48.0,45.0,True,27,R002|R008|R009|R016|R023,,ALTO,5,0
SIN-0378,49.9,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 50/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). Señales documentales PDF: score 5/100. Narrativa con similitud 91% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",58.3,5.0,91.0,58.3,True,35,R002|R005|R008|R009|R014|R023,R014,CRÍTICO,6,1
SIN-0379,10.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,14.0,13.3,True,8,R008,,ALTO,1,0
SIN-0380,10.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,13.0,13.3,True,8,R008,,ALTO,1,0
SIN-0381,45.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 45/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",61.7,0.0,56.0,61.7,True,37,R002|R005|R008|R009|R011|R023,R011,CRÍTICO,6,1
SIN-0382,3.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,23.0,0.0,True,0,,,NINGUNA,0,0
SIN-0383,14.9,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 15/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,6.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0384,20.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,28.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0385,30.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 30/100 (Nivel MEDIO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,55.0,36.7,True,22,R008|R011|R023,R011,CRÍTICO,3,1
SIN-0386,4.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 4/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,27.0,0.0,True,0,,,NINGUNA,0,0
SIN-0387,22.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,45.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0388,33.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 33/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 73% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,73.0,36.7,True,22,R008|R009|R015|R023,,ALTO,4,0
SIN-0389,16.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,16.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0390,48.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 48/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 93% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",56.7,0.0,93.0,56.7,True,34,R002|R008|R011|R014|R023,R011|R014,CRÍTICO,5,2
SIN-0391,13.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 13/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,60.0,6.7,True,4,R023,,BAJO,1,0
SIN-0392,18.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 19/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 71% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,71.0,13.3,True,8,R015|R023,,ALTO,2,0
SIN-0393,9.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,11.0,13.3,True,8,R008,,ALTO,1,0
SIN-0394,20.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,30.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0395,3.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,23.0,0.0,True,0,,,NINGUNA,0,0
SIN-0396,37.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 37/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",53.3,0.0,34.0,53.3,True,32,R002|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0397,10.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,17.0,13.3,True,8,R008,,ALTO,1,0
SIN-0398,11.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,25.0,13.3,True,8,R008,,ALTO,1,0
SIN-0399,24.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,55.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0400,22.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 22/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,29.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0401,34.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 35/100 (Nivel MEDIO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 97% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",33.3,0.0,97.0,33.3,True,20,R008|R014|R023,R014,CRÍTICO,3,1
SIN-0402,29.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 30/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 79% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,79.0,30.0,True,18,R008|R009|R015,,ALTO,3,0
SIN-0403,26.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 26/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,55.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0404,43.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 44/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",61.7,0.0,45.0,61.7,True,37,R002|R005|R008|R009|R011|R023,R011,CRÍTICO,6,1
SIN-0405,10.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,18.0,13.3,True,8,R002|R023,,ALTO,2,0
SIN-0406,38.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",55.0,0.0,37.0,55.0,True,33,R005|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0407,15.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,12.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0408,22.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,31.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0409,31.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 31/100 (Nivel MEDIO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,60.0,36.7,True,22,R008|R011|R023,R011,CRÍTICO,3,1
SIN-0410,9.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,10.0,13.3,True,8,R008,,ALTO,1,0
SIN-0411,49.3,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 49/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 82% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",61.7,0.0,82.0,61.7,True,37,R005|R008|R009|R011|R015|R023,R011,CRÍTICO,6,1
SIN-0412,26.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 27/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,57.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0413,16.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,14.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0414,4.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 4/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,27.0,0.0,True,0,,,NINGUNA,0,0
SIN-0415,16.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,59.0,13.3,True,8,R008,,ALTO,1,0
SIN-0416,30.7,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 31/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,58.0,36.7,True,22,R002|R008|R009|R023,,ALTO,4,0
SIN-0417,10.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,19.0,13.3,True,8,R008,,ALTO,1,0
SIN-0418,43.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 44/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 92% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",50.0,0.0,92.0,50.0,True,30,R002|R008|R009|R014|R023,R014,CRÍTICO,5,1
SIN-0419,34.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 34/100 (Nivel MEDIO). Motor de reglas: 3 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 96% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",33.3,0.0,96.0,33.3,True,20,R001|R014|R023,R001|R014,CRÍTICO,3,2
